Probability,Id
0.9823,81930
0.9878,81931
0.9887,81932
0.9802,81933
0.9713,81934
0.9449,81935
0.8915,81936
0.7615,81937
0.9896,81938
0.6747,81939
0.984,81940
0.9735,81941
0.9352,81942
0.9864,81943
0.8494,81944
0.82,81945
0.9878,81946
0.6698,81947
0.9733,81948
0.9847,81949
0.9831,81950
0.9884,81951
0.9831,81952
0.9894,81953
0.7936,81954
0.5947,81955
0.967,81956
0.9634,81957
0.9803,81958
0.982,81959
0.9798,81960
0.983,81961
0.9836,81962
0.9887,81963
0.9849,81964
0.9559,81965
0.9619,81966
0.9886,81967
0.9719,81968
0.9888,81969
0.9638,81970
0.9539,81971
0.9901,81972
0.9727,81973
0.9832,81974
0.9791,81975
0.9824,81976
0.8777,81977
0.8498,81978
0.9734,81979
0.8835,81980
0.9887,81981
0.981,81982
0.9119,81983
0.9299,81984
0.9872,81985
0.922,81986
0.9323,81987
0.988,81988
0.9758,81989
0.931,81990
0.8743,81991
0.9473,81992
0.984,81993
0.9831,81994
0.986,81995
0.9877,81996
0.829,81997
0.9832,81998
0.9655,81999
0.9896,82000
0.9309,82001
0.9887,82002
0.9882,82003
0.9882,82004
0.9791,82005
0.6938,82006
0.9813,82007
0.9884,82008
0.9881,82009
0.8245,82010
0.9174,82011
0.953,82012
0.9773,82013
0.9887,82014
0.8837,82015
0.9824,82016
0.8678,82017
0.9896,82018
0.9626,82019
0.9573,82020
0.9418,82021
0.9793,82022
0.9059,82023
0.9882,82024
0.8507,82025
0.9832,82026
0.9815,82027
0.983,82028
0.9862,82029
0.9808,82030
0.9379,82031
0.9374,82032
0.9821,82033
0.6933,82034
0.988,82035
0.8349,82036
0.92,82037
0.9902,82038
0.9707,82039
0.9708,82040
0.7156,82041
0.6031,82042
0.9834,82043
0.9356,82044
0.9692,82045
0.9798,82046
0.9787,82047
0.9862,82048
0.9845,82049
0.6606,82050
0.9867,82051
0.9621,82052
0.9394,82053
0.973,82054
0.9848,82055
0.9852,82056
0.9812,82057
0.9867,82058
0.9838,82059
0.9221,82060
0.9877,82061
0.9832,82062
0.8708,82063
0.9803,82064
0.8498,82065
0.9884,82066
0.8933,82067
0.9456,82068
0.969,82069
0.9824,82070
0.8615,82071
0.8394,82072
0.5226,82073
0.988,82074
0.7921,82075
0.9781,82076
0.9672,82077
0.9567,82078
0.9628,82079
0.9038,82080
0.8667,82081
0.9744,82082
0.8936,82083
0.8085,82084
0.6275,82085
0.8493,82086
0.9896,82087
0.534,82088
0.987,82089
0.977,82090
0.9449,82091
0.9844,82092
0.9877,82093
0.9837,82094
0.9805,82095
0.9809,82096
0.9315,82097
0.9676,82098
0.8405,82099
0.9868,82100
0.9081,82101
0.9724,82102
0.9907,82103
0.979,82104
0.8849,82105
0.6921,82106
0.9773,82107
0.9658,82108
0.9802,82109
0.9875,82110
0.8969,82111
0.9896,82112
0.9384,82113
0.9845,82114
0.9801,82115
0.8323,82116
0.9837,82117
0.9418,82118
0.9884,82119
0.9823,82120
0.9885,82121
0.8225,82122
0.9859,82123
0.5195,82124
0.8835,82125
0.9838,82126
0.903,82127
0.9741,82128
0.9249,82129
0.9768,82130
0.9819,82131
0.9846,82132
0.9864,82133
0.9869,82134
0.8502,82135
0.9841,82136
0.8876,82137
0.5748,82138
0.9799,82139
0.9862,82140
0.9741,82141
0.9893,82142
0.9782,82143
0.9816,82144
0.9702,82145
0.8649,82146
0.9599,82147
0.9797,82148
0.9228,82149
0.982,82150
0.9868,82151
0.9081,82152
0.9696,82153
0.9842,82154
0.9215,82155
0.9286,82156
0.7004,82157
0.9089,82158
0.8224,82159
0.9408,82160
0.9261,82161
0.9789,82162
0.9891,82163
0.9607,82164
0.8518,82165
0.9797,82166
0.9859,82167
0.9513,82168
0.9848,82169
0.9885,82170
0.8564,82171
0.9776,82172
0.9886,82173
0.6228,82174
0.9586,82175
0.895,82176
0.9881,82177
0.9866,82178
0.9817,82179
0.665,82180
0.9373,82181
0.9887,82182
0.8502,82183
0.986,82184
0.7622,82185
0.6973,82186
0.9765,82187
0.9753,82188
0.9652,82189
0.9891,82190
0.634,82191
0.9487,82192
0.9726,82193
0.9865,82194
0.9856,82195
0.9897,82196
0.9872,82197
0.9851,82198
0.9704,82199
0.9849,82200
0.9701,82201
0.9675,82202
0.9893,82203
0.9669,82204
0.9797,82205
0.6803,82206
0.9447,82207
0.9792,82208
0.9859,82209
0.982,82210
0.8847,82211
0.9596,82212
0.9615,82213
0.7381,82214
0.6268,82215
0.9638,82216
0.9891,82217
0.9825,82218
0.9216,82219
0.8826,82220
0.886,82221
0.9441,82222
0.8937,82223
0.9896,82224
0.9838,82225
0.5418,82226
0.8304,82227
0.98,82228
0.7121,82229
0.9704,82230
0.9833,82231
0.9622,82232
0.9387,82233
0.9551,82234
0.9578,82235
0.986,82236
0.9822,82237
0.7478,82238
0.9727,82239
0.9838,82240
0.8681,82241
0.9566,82242
0.9166,82243
0.7562,82244
0.8198,82245
0.9772,82246
0.9824,82247
0.9209,82248
0.9863,82249
0.719,82250
0.7742,82251
0.9819,82252
0.9513,82253
0.9762,82254
0.9901,82255
0.9255,82256
0.8471,82257
0.8282,82258
0.8206,82259
0.9818,82260
0.9698,82261
0.9009,82262
0.954,82263
0.8423,82264
0.8402,82265
0.9732,82266
0.9851,82267
0.6225,82268
0.9642,82269
0.9825,82270
0.529,82271
0.9777,82272
0.9647,82273
0.983,82274
0.9838,82275
0.9871,82276
0.9236,82277
0.9902,82278
0.9614,82279
0.7128,82280
0.9663,82281
0.9781,82282
0.9832,82283
0.9891,82284
0.9866,82285
0.9457,82286
0.97,82287
0.8193,82288
0.554,82289
0.859,82290
0.9825,82291
0.9803,82292
0.9856,82293
0.9852,82294
0.9852,82295
0.9855,82296
0.8979,82297
0.9818,82298
0.957,82299
0.85,82300
0.9845,82301
0.988,82302
0.8918,82303
0.9125,82304
0.9648,82305
0.9807,82306
0.9229,82307
0.9734,82308
0.8526,82309
0.9881,82310
0.9758,82311
0.9082,82312
0.8837,82313
0.9787,82314
0.9836,82315
0.9879,82316
0.9793,82317
0.9733,82318
0.9487,82319
0.9808,82320
0.9653,82321
0.9677,82322
0.987,82323
0.9038,82324
0.8596,82325
0.9731,82326
0.9857,82327
0.8979,82328
0.921,82329
0.9025,82330
0.9008,82331
0.5904,82332
0.9879,82333
0.9052,82334
0.8568,82335
0.9854,82336
0.9843,82337
0.9716,82338
0.9898,82339
0.9311,82340
0.9831,82341
0.9767,82342
0.887,82343
0.8867,82344
0.8518,82345
0.9766,82346
0.9844,82347
0.8328,82348
0.9778,82349
0.7243,82350
0.9828,82351
0.9892,82352
0.8979,82353
0.9716,82354
0.9796,82355
0.9846,82356
0.846,82357
0.8998,82358
0.9802,82359
0.9675,82360
0.9464,82361
0.9426,82362
0.9248,82363
0.9812,82364
0.984,82365
0.9858,82366
0.9851,82367
0.9098,82368
0.979,82369
0.9556,82370
0.9878,82371
0.9805,82372
0.8989,82373
0.9736,82374
0.9648,82375
0.5644,82376
0.9859,82377
0.9793,82378
0.9882,82379
0.9381,82380
0.9837,82381
0.9901,82382
0.9843,82383
0.981,82384
0.6905,82385
0.9785,82386
0.9775,82387
0.9892,82388
0.9813,82389
0.982,82390
0.9795,82391
0.9289,82392
0.9791,82393
0.9745,82394
0.9887,82395
0.9881,82396
0.9757,82397
0.983,82398
0.8534,82399
0.8421,82400
0.9665,82401
0.9882,82402
0.9903,82403
0.9796,82404
0.9419,82405
0.9112,82406
0.933,82407
0.9828,82408
0.9838,82409
0.9812,82410
0.9888,82411
0.9824,82412
0.9872,82413
0.9846,82414
0.984,82415
0.9794,82416
0.9187,82417
0.9789,82418
0.9824,82419
0.9781,82420
0.8146,82421
0.9857,82422
0.9174,82423
0.8702,82424
0.9318,82425
0.9788,82426
0.9812,82427
0.986,82428
0.9864,82429
0.9134,82430
0.9531,82431
0.9858,82432
0.8381,82433
0.7325,82434
0.9544,82435
0.9884,82436
0.982,82437
0.613,82438
0.9802,82439
0.9603,82440
0.9771,82441
0.9884,82442
0.9796,82443
0.9846,82444
0.8767,82445
0.9831,82446
0.9787,82447
0.9328,82448
0.6081,82449
0.9896,82450
0.9901,82451
0.981,82452
0.9604,82453
0.9693,82454
0.9666,82455
0.9006,82456
0.9061,82457
0.9852,82458
0.98,82459
0.9892,82460
0.9576,82461
0.9795,82462
0.9854,82463
0.9848,82464
0.9559,82465
0.9665,82466
0.9616,82467
0.855,82468
0.9749,82469
0.9896,82470
0.9815,82471
0.9774,82472
0.9564,82473
0.983,82474
0.9767,82475
0.9812,82476
0.9561,82477
0.9881,82478
0.9419,82479
0.9384,82480
0.9783,82481
0.92,82482
0.9816,82483
0.9852,82484
0.9163,82485
0.9806,82486
0.9891,82487
0.737,82488
0.9719,82489
0.9831,82490
0.9882,82491
0.9785,82492
0.9828,82493
0.9773,82494
0.8536,82495
0.9741,82496
0.9834,82497
0.9852,82498
0.7361,82499
0.9898,82500
0.9693,82501
0.9628,82502
0.978,82503
0.8977,82504
0.9086,82505
0.9802,82506
0.9906,82507
0.9674,82508
0.9781,82509
0.9856,82510
0.934,82511
0.9882,82512
0.9783,82513
0.9896,82514
0.9586,82515
0.9887,82516
0.9621,82517
0.9612,82518
0.9638,82519
0.9892,82520
0.9062,82521
0.984,82522
0.8969,82523
0.9386,82524
0.9792,82525
0.9896,82526
0.9894,82527
0.9837,82528
0.6598,82529
0.9815,82530
0.7228,82531
0.8715,82532
0.98,82533
0.9765,82534
0.9,82535
0.8594,82536
0.9892,82537
0.9839,82538
0.9846,82539
0.9883,82540
0.9816,82541
0.8502,82542
0.9896,82543
0.9837,82544
0.9789,82545
0.9841,82546
0.9257,82547
0.9879,82548
0.9452,82549
0.9853,82550
0.6486,82551
0.9886,82552
0.9844,82553
0.9863,82554
0.8637,82555
0.9907,82556
0.9803,82557
0.5755,82558
0.9887,82559
0.9481,82560
0.9784,82561
0.9892,82562
0.8596,82563
0.9897,82564
0.9831,82565
0.8924,82566
0.9838,82567
0.9625,82568
0.9864,82569
0.8556,82570
0.8795,82571
0.9798,82572
0.9866,82573
0.9867,82574
0.8781,82575
0.9614,82576
0.9789,82577
0.9018,82578
0.9835,82579
0.9799,82580
0.9724,82581
0.9866,82582
0.9792,82583
0.9821,82584
0.8971,82585
0.9278,82586
0.8613,82587
0.9809,82588
0.8061,82589
0.983,82590
0.9152,82591
0.9839,82592
0.9793,82593
0.9657,82594
0.9798,82595
0.97,82596
0.968,82597
0.513,82598
0.9858,82599
0.9873,82600
0.985,82601
0.9765,82602
0.9811,82603
0.9843,82604
0.9564,82605
0.9845,82606
0.9839,82607
0.9872,82608
0.9885,82609
0.9495,82610
0.9735,82611
0.9839,82612
0.981,82613
0.8446,82614
0.9818,82615
0.5687,82616
0.9749,82617
0.9809,82618
0.9854,82619
0.8728,82620
0.8902,82621
0.94,82622
0.7768,82623
0.9303,82624
0.9803,82625
0.8134,82626
0.9814,82627
0.9858,82628
0.9612,82629
0.9042,82630
0.7304,82631
0.9858,82632
0.9852,82633
0.9109,82634
0.917,82635
0.8714,82636
0.9843,82637
0.9809,82638
0.951,82639
0.9893,82640
0.8593,82641
0.9821,82642
0.9895,82643
0.6987,82644
0.9813,82645
0.9799,82646
0.8019,82647
0.9753,82648
0.987,82649
0.9884,82650
0.984,82651
0.9188,82652
0.9822,82653
0.9766,82654
0.9868,82655
0.9887,82656
0.9819,82657
0.9794,82658
0.9012,82659
0.9555,82660
0.9725,82661
0.9892,82662
0.9827,82663
0.9849,82664
0.9837,82665
0.9594,82666
0.5314,82667
0.635,82668
0.9887,82669
0.9851,82670
0.9875,82671
0.9758,82672
0.9706,82673
0.9795,82674
0.9819,82675
0.9892,82676
0.9876,82677
0.9897,82678
0.9692,82679
0.8888,82680
0.963,82681
0.694,82682
0.7355,82683
0.9542,82684
0.9699,82685
0.8388,82686
0.9887,82687
0.9448,82688
0.9853,82689
0.9885,82690
0.9898,82691
0.909,82692
0.9883,82693
0.9202,82694
0.5974,82695
0.9871,82696
0.9821,82697
0.9621,82698
0.9887,82699
0.943,82700
0.9875,82701
0.9884,82702
0.973,82703
0.758,82704
0.9792,82705
0.9891,82706
0.6094,82707
0.968,82708
0.8843,82709
0.9703,82710
0.9739,82711
0.97,82712
0.9069,82713
0.9498,82714
0.7762,82715
0.9723,82716
0.9668,82717
0.9807,82718
0.9892,82719
0.7805,82720
0.932,82721
0.9844,82722
0.9836,82723
0.9782,82724
0.9131,82725
0.97,82726
0.9796,82727
0.9647,82728
0.884,82729
0.9856,82730
0.6292,82731
0.9529,82732
0.982,82733
0.9823,82734
0.9873,82735
0.865,82736
0.9588,82737
0.5421,82738
0.9755,82739
0.95,82740
0.5008,82741
0.982,82742
0.8446,82743
0.9832,82744
0.9542,82745
0.9236,82746
0.9838,82747
0.9756,82748
0.9838,82749
0.9886,82750
0.9896,82751
0.9809,82752
0.681,82753
0.9423,82754
0.9555,82755
0.9825,82756
0.9839,82757
0.9896,82758
0.9509,82759
0.9782,82760
0.9721,82761
0.7782,82762
0.6878,82763
0.9153,82764
0.9839,82765
0.7794,82766
0.9868,82767
0.9668,82768
0.9892,82769
0.9623,82770
0.875,82771
0.9879,82772
0.9813,82773
0.9756,82774
0.9817,82775
0.9105,82776
0.9827,82777
0.9494,82778
0.9742,82779
0.9848,82780
0.9896,82781
0.9858,82782
0.9615,82783
0.9472,82784
0.9901,82785
0.7738,82786
0.8642,82787
0.9884,82788
0.9742,82789
0.9832,82790
0.9526,82791
0.8512,82792
0.9791,82793
0.6006,82794
0.5224,82795
0.9307,82796
0.9888,82797
0.9812,82798
0.9843,82799
0.9373,82800
0.9835,82801
0.9771,82802
0.9864,82803
0.9898,82804
0.9861,82805
0.9833,82806
0.9859,82807
0.9173,82808
0.975,82809
0.9765,82810
0.8556,82811
0.9866,82812
0.9836,82813
0.9696,82814
0.9504,82815
0.9424,82816
0.9786,82817
0.8374,82818
0.8245,82819
0.9836,82820
0.988,82821
0.9693,82822
0.9863,82823
0.9865,82824
0.9841,82825
0.9867,82826
0.9901,82827
0.9498,82828
0.984,82829
0.9866,82830
0.9505,82831
0.9853,82832
0.9866,82833
0.9786,82834
0.6542,82835
0.9787,82836
0.9705,82837
0.9849,82838
0.9796,82839
0.9769,82840
0.8974,82841
0.9788,82842
0.9844,82843
0.9867,82844
0.5151,82845
0.957,82846
0.8092,82847
0.9656,82848
0.8479,82849
0.9892,82850
0.8953,82851
0.982,82852
0.9851,82853
0.8047,82854
0.9207,82855
0.9802,82856
0.9881,82857
0.8633,82858
0.9878,82859
0.8586,82860
0.9692,82861
0.9834,82862
0.8449,82863
0.9734,82864
0.9815,82865
0.9739,82866
0.9052,82867
0.9884,82868
0.9089,82869
0.9809,82870
0.9755,82871
0.9617,82872
0.945,82873
0.9871,82874
0.9857,82875
0.9619,82876
0.9376,82877
0.9608,82878
0.9766,82879
0.9896,82880
0.9687,82881
0.9867,82882
0.8808,82883
0.97,82884
0.9827,82885
0.7769,82886
0.9585,82887
0.9006,82888
0.9751,82889
0.927,82890
0.9743,82891
0.9808,82892
0.9673,82893
0.9821,82894
0.9872,82895
0.9851,82896
0.9235,82897
0.9289,82898
0.6256,82899
0.9824,82900
0.9893,82901
0.9757,82902
0.9693,82903
0.9805,82904
0.9686,82905
0.9801,82906
0.8899,82907
0.9802,82908
0.8423,82909
0.9482,82910
0.9404,82911
0.8353,82912
0.9623,82913
0.9132,82914
0.9129,82915
0.8488,82916
0.9456,82917
0.9809,82918
0.6121,82919
0.9794,82920
0.9897,82921
0.9722,82922
0.6539,82923
0.9824,82924
0.8658,82925
0.9726,82926
0.9759,82927
0.9047,82928
0.9823,82929
0.9832,82930
0.9513,82931
0.9801,82932
0.9839,82933
0.8303,82934
0.9848,82935
0.9514,82936
0.9898,82937
0.863,82938
0.9801,82939
0.9079,82940
0.7186,82941
0.9829,82942
0.9791,82943
0.9896,82944
0.989,82945
0.9893,82946
0.9863,82947
0.9724,82948
0.9669,82949
0.9844,82950
0.8166,82951
0.9817,82952
0.8783,82953
0.9179,82954
0.9849,82955
0.9818,82956
0.5329,82957
0.9803,82958
0.9183,82959
0.9629,82960
0.9836,82961
0.9814,82962
0.9865,82963
0.9869,82964
0.9787,82965
0.9802,82966
0.6514,82967
0.9678,82968
0.9807,82969
0.9716,82970
0.9833,82971
0.9498,82972
0.9825,82973
0.982,82974
0.935,82975
0.9804,82976
0.9799,82977
0.9862,82978
0.9134,82979
0.9884,82980
0.9837,82981
0.982,82982
0.9735,82983
0.9808,82984
0.9725,82985
0.987,82986
0.9813,82987
0.9848,82988
0.9705,82989
0.9477,82990
0.8841,82991
0.8196,82992
0.902,82993
0.989,82994
0.9844,82995
0.9861,82996
0.787,82997
0.9714,82998
0.967,82999
0.9459,83000
0.9695,83001
0.7171,83002
0.9882,83003
0.792,83004
0.982,83005
0.8501,83006
0.9561,83007
0.9423,83008
0.9837,83009
0.9819,83010
0.9262,83011
0.959,83012
0.9798,83013
0.975,83014
0.9847,83015
0.9484,83016
0.8957,83017
0.9799,83018
0.8914,83019
0.9619,83020
0.8328,83021
0.9829,83022
0.9608,83023
0.9494,83024
0.985,83025
0.9841,83026
0.9782,83027
0.8825,83028
0.9415,83029
0.9666,83030
0.9704,83031
0.9739,83032
0.9823,83033
0.9873,83034
0.8446,83035
0.9813,83036
0.982,83037
0.981,83038
0.8787,83039
0.9829,83040
0.9885,83041
0.9707,83042
0.9794,83043
0.9879,83044
0.9881,83045
0.988,83046
0.9868,83047
0.9595,83048
0.9584,83049
0.9863,83050
0.98,83051
0.8656,83052
0.9826,83053
0.9575,83054
0.9731,83055
0.9823,83056
0.9844,83057
0.9722,83058
0.8321,83059
0.9023,83060
0.9639,83061
0.9795,83062
0.6858,83063
0.9886,83064
0.9839,83065
0.9695,83066
0.9847,83067
0.9654,83068
0.6279,83069
0.5918,83070
0.9876,83071
0.8479,83072
0.9886,83073
0.9842,83074
0.9133,83075
0.9715,83076
0.9779,83077
0.9792,83078
0.9834,83079
0.9786,83080
0.9594,83081
0.9778,83082
0.9866,83083
0.9854,83084
0.9895,83085
0.989,83086
0.9789,83087
0.8192,83088
0.9751,83089
0.9872,83090
0.9273,83091
0.8528,83092
0.9775,83093
0.9747,83094
0.9649,83095
0.8339,83096
0.9789,83097
0.9868,83098
0.9399,83099
0.9813,83100
0.9817,83101
0.9797,83102
0.9784,83103
0.9798,83104
0.859,83105
0.9892,83106
0.9116,83107
0.9349,83108
0.9546,83109
0.6946,83110
0.9532,83111
0.5164,83112
0.9895,83113
0.9466,83114
0.9013,83115
0.981,83116
0.8501,83117
0.9868,83118
0.9706,83119
0.8152,83120
0.9888,83121
0.9852,83122
0.9883,83123
0.6269,83124
0.9507,83125
0.9878,83126
0.9876,83127
0.9777,83128
0.9796,83129
0.9868,83130
0.9803,83131
0.9864,83132
0.9798,83133
0.8841,83134
0.9824,83135
0.9878,83136
0.8267,83137
0.9758,83138
0.9476,83139
0.8713,83140
0.5951,83141
0.9823,83142
0.984,83143
0.9891,83144
0.9447,83145
0.9877,83146
0.9837,83147
0.9852,83148
0.9868,83149
0.981,83150
0.9466,83151
0.9829,83152
0.9327,83153
0.9273,83154
0.9824,83155
0.9301,83156
0.8681,83157
0.9868,83158
0.868,83159
0.9798,83160
0.98,83161
0.7984,83162
0.9822,83163
0.9573,83164
0.9838,83165
0.967,83166
0.6127,83167
0.9878,83168
0.9268,83169
0.985,83170
0.9463,83171
0.9846,83172
0.9795,83173
0.8702,83174
0.9896,83175
0.9885,83176
0.9812,83177
0.8656,83178
0.9643,83179
0.9832,83180
0.9864,83181
0.8446,83182
0.9844,83183
0.9606,83184
0.9868,83185
0.9875,83186
0.6892,83187
0.9353,83188
0.9398,83189
0.9089,83190
0.9461,83191
0.9804,83192
0.6867,83193
0.9621,83194
0.9841,83195
0.9847,83196
0.6448,83197
0.9816,83198
0.8872,83199
0.9495,83200
0.9839,83201
0.8464,83202
0.8979,83203
0.9645,83204
0.9865,83205
0.9198,83206
0.9811,83207
0.9598,83208
0.6925,83209
0.9897,83210
0.9807,83211
0.9849,83212
0.9825,83213
0.9893,83214
0.9759,83215
0.9902,83216
0.9849,83217
0.8777,83218
0.9765,83219
0.9792,83220
0.9772,83221
0.8532,83222
0.8014,83223
0.9879,83224
0.9853,83225
0.9394,83226
0.959,83227
0.9839,83228
0.9907,83229
0.9713,83230
0.981,83231
0.5477,83232
0.5749,83233
0.6825,83234
0.9073,83235
0.9738,83236
0.9711,83237
0.9116,83238
0.9104,83239
0.8694,83240
0.7055,83241
0.988,83242
0.9807,83243
0.9821,83244
0.949,83245
0.9835,83246
0.9862,83247
0.9893,83248
0.9864,83249
0.9845,83250
0.8479,83251
0.8758,83252
0.9801,83253
0.8581,83254
0.9862,83255
0.9848,83256
0.9821,83257
0.9863,83258
0.9868,83259
0.6968,83260
0.8501,83261
0.9851,83262
0.7346,83263
0.8566,83264
0.9811,83265
0.5351,83266
0.8328,83267
0.9792,83268
0.9848,83269
0.9907,83270
0.9751,83271
0.9847,83272
0.971,83273
0.977,83274
0.9798,83275
0.97,83276
0.9818,83277
0.902,83278
0.8745,83279
0.9651,83280
0.9781,83281
0.9567,83282
0.9771,83283
0.9806,83284
0.9673,83285
0.974,83286
0.9807,83287
0.962,83288
0.9378,83289
0.8477,83290
0.9885,83291
0.9817,83292
0.9758,83293
0.979,83294
0.9888,83295
0.9679,83296
0.9813,83297
0.9788,83298
0.6481,83299
0.8691,83300
0.987,83301
0.9851,83302
0.9684,83303
0.8048,83304
0.9088,83305
0.7706,83306
0.9692,83307
0.9844,83308
0.9812,83309
0.9837,83310
0.9789,83311
0.9505,83312
0.9869,83313
0.9331,83314
0.9834,83315
0.9206,83316
0.9828,83317
0.9893,83318
0.9815,83319
0.981,83320
0.9862,83321
0.8455,83322
0.8707,83323
0.9626,83324
0.9414,83325
0.9839,83326
0.9319,83327
0.921,83328
0.9792,83329
0.979,83330
0.9382,83331
0.9872,83332
0.9862,83333
0.9509,83334
0.9598,83335
0.9835,83336
0.9828,83337
0.9889,83338
0.9893,83339
0.982,83340
0.9097,83341
0.9321,83342
0.9857,83343
0.9839,83344
0.9601,83345
0.9627,83346
0.8808,83347
0.7527,83348
0.9891,83349
0.9796,83350
0.9824,83351
0.8771,83352
0.6907,83353
0.6133,83354
0.9604,83355
0.9473,83356
0.9829,83357
0.8732,83358
0.9846,83359
0.9238,83360
0.9802,83361
0.9848,83362
0.8593,83363
0.9883,83364
0.8807,83365
0.8328,83366
0.9823,83367
0.9822,83368
0.7601,83369
0.9555,83370
0.5048,83371
0.9454,83372
0.9805,83373
0.9853,83374
0.9036,83375
0.9421,83376
0.9527,83377
0.9792,83378
0.8549,83379
0.9848,83380
0.9615,83381
0.985,83382
0.9438,83383
0.9157,83384
0.9631,83385
0.6587,83386
0.9762,83387
0.9695,83388
0.985,83389
0.8759,83390
0.9827,83391
0.9772,83392
0.9848,83393
0.9817,83394
0.9844,83395
0.9906,83396
0.9803,83397
0.9344,83398
0.891,83399
0.9634,83400
0.9668,83401
0.9835,83402
0.8521,83403
0.9872,83404
0.9192,83405
0.8976,83406
0.9847,83407
0.9861,83408
0.9633,83409
0.9691,83410
0.8787,83411
0.9107,83412
0.8823,83413
0.7167,83414
0.9836,83415
0.9436,83416
0.8582,83417
0.9361,83418
0.9878,83419
0.9699,83420
0.9862,83421
0.9763,83422
0.9879,83423
0.8502,83424
0.9849,83425
0.9494,83426
0.9805,83427
0.6936,83428
0.968,83429
0.9889,83430
0.971,83431
0.9831,83432
0.9386,83433
0.95,83434
0.9755,83435
0.9663,83436
0.9812,83437
0.9889,83438
0.743,83439
0.6836,83440
0.9827,83441
0.9514,83442
0.9821,83443
0.9855,83444
0.9159,83445
0.9585,83446
0.9772,83447
0.987,83448
0.7605,83449
0.9881,83450
0.9574,83451
0.9651,83452
0.9854,83453
0.9875,83454
0.9881,83455
0.9037,83456
0.9837,83457
0.9608,83458
0.9794,83459
0.9769,83460
0.9822,83461
0.98,83462
0.9687,83463
0.9822,83464
0.9778,83465
0.9861,83466
0.6934,83467
0.9644,83468
0.9882,83469
0.93,83470
0.981,83471
0.8488,83472
0.9806,83473
0.8668,83474
0.9565,83475
0.9573,83476
0.9811,83477
0.978,83478
0.9859,83479
0.9742,83480
0.8853,83481
0.9821,83482
0.984,83483
0.9744,83484
0.9892,83485
0.8474,83486
0.9825,83487
0.7829,83488
0.9628,83489
0.9878,83490
0.9816,83491
0.9238,83492
0.983,83493
0.9202,83494
0.9892,83495
0.9568,83496
0.9897,83497
0.9784,83498
0.9834,83499
0.9769,83500
0.9808,83501
0.9763,83502
0.9878,83503
0.9882,83504
0.9692,83505
0.811,83506
0.9859,83507
0.9882,83508
0.9547,83509
0.8818,83510
0.9283,83511
0.9781,83512
0.9663,83513
0.9774,83514
0.971,83515
0.9797,83516
0.8882,83517
0.9835,83518
0.9356,83519
0.9113,83520
0.9371,83521
0.9807,83522
0.9734,83523
0.8407,83524
0.9744,83525
0.9799,83526
0.5553,83527
0.9373,83528
0.8723,83529
0.9866,83530
0.5071,83531
0.5341,83532
0.9782,83533
0.9482,83534
0.9769,83535
0.8704,83536
0.9594,83537
0.9699,83538
0.9907,83539
0.9345,83540
0.9858,83541
0.9783,83542
0.9826,83543
0.8606,83544
0.9771,83545
0.9882,83546
0.9362,83547
0.9781,83548
0.9776,83549
0.8741,83550
0.9873,83551
0.963,83552
0.9823,83553
0.9882,83554
0.9542,83555
0.9795,83556
0.9664,83557
0.688,83558
0.9836,83559
0.9079,83560
0.6161,83561
0.8926,83562
0.9797,83563
0.9826,83564
0.9611,83565
0.9896,83566
0.9826,83567
0.982,83568
0.7213,83569
0.9306,83570
0.859,83571
0.8681,83572
0.9787,83573
0.8911,83574
0.9774,83575
0.9738,83576
0.7529,83577
0.9853,83578
0.9845,83579
0.9839,83580
0.8667,83581
0.9686,83582
0.8507,83583
0.6497,83584
0.8179,83585
0.9798,83586
0.9824,83587
0.8813,83588
0.9814,83589
0.988,83590
0.9806,83591
0.8576,83592
0.9901,83593
0.8266,83594
0.9263,83595
0.8823,83596
0.9658,83597
0.9832,83598
0.9887,83599
0.7187,83600
0.9852,83601
0.9848,83602
0.9852,83603
0.8542,83604
0.9494,83605
0.9819,83606
0.9879,83607
0.7467,83608
0.9376,83609
0.9809,83610
0.96,83611
0.9785,83612
0.9882,83613
0.9831,83614
0.9777,83615
0.983,83616
0.962,83617
0.8684,83618
0.9873,83619
0.9818,83620
0.9705,83621
0.873,83622
0.6487,83623
0.9853,83624
0.9845,83625
0.9574,83626
0.9842,83627
0.9897,83628
0.9841,83629
0.9893,83630
0.9055,83631
0.7029,83632
0.9707,83633
0.9533,83634
0.8983,83635
0.9887,83636
0.5382,83637
0.9736,83638
0.9265,83639
0.988,83640
0.9651,83641
0.9856,83642
0.9897,83643
0.9877,83644
0.9799,83645
0.9411,83646
0.9854,83647
0.9812,83648
0.9574,83649
0.7228,83650
0.9828,83651
0.989,83652
0.9781,83653
0.9729,83654
0.9827,83655
0.9254,83656
0.9075,83657
0.946,83658
0.867,83659
0.9862,83660
0.5346,83661
0.9584,83662
0.9791,83663
0.9882,83664
0.9856,83665
0.9018,83666
0.9821,83667
0.988,83668
0.9882,83669
0.9352,83670
0.9674,83671
0.9864,83672
0.9829,83673
0.884,83674
0.9722,83675
0.9595,83676
0.9154,83677
0.9799,83678
0.8884,83679
0.9658,83680
0.967,83681
0.9271,83682
0.986,83683
0.9709,83684
0.8048,83685
0.9899,83686
0.9341,83687
0.9829,83688
0.938,83689
0.9893,83690
0.9112,83691
0.9718,83692
0.9896,83693
0.9877,83694
0.9868,83695
0.9907,83696
0.907,83697
0.9798,83698
0.9429,83699
0.9873,83700
0.986,83701
